district,mean_spei,date
Armavir,-0.47166596353054047,2020-07-11
Kotayk,0.2810291960835457,2020-07-11
Erevan,0.0925021544098854,2020-07-11
Tavush,-1.2950115998586018,2020-07-21
Lori,-0.7079838147530189,2020-07-21
Shirak,-0.5960728445878396,2020-07-21
Gegharkunik,-0.6807141104603515,2020-07-21
Vayots Dzor,-0.8679909482598305,2020-07-21
Syunik,-1.3053272554748936,2020-07-21
Ararat,-0.4764848073775118,2020-07-21
Aragatsotn,-0.9006562580664953,2020-07-21
Armavir,-1.0792322258154552,2020-07-21
Kotayk,-0.4224571414291859,2020-07-21
Erevan,-0.634416326880455,2020-07-21
Tavush,-1.4676971137523651,2020-08-01
Lori,-1.0921059159132152,2020-08-01
Shirak,-1.1082492058093731,2020-08-01
Gegharkunik,-0.9654347440775704,2020-08-01
Vayots Dzor,-1.133959949016571,2020-08-01
Syunik,-1.3042628514139276,2020-08-01
Ararat,-1.0724136937748303,2020-08-01
Aragatsotn,-1.2512678404649098,2020-08-01
Armavir,-1.3365734616915386,2020-08-01
Kotayk,-0.9956923127174377,2020-08-01
Erevan,-1.155224621295929,2020-08-01
Tavush,-0.8379678502678871,2020-08-11
Lori,-0.33850365977447766,2020-08-11
Shirak,-0.35162093662298644,2020-08-11
Gegharkunik,-0.19249397688819206,2020-08-11
Vayots Dzor,-0.3166570811881684,2020-08-11
Syunik,-0.8076672075610412,2020-08-11
Ararat,-0.24230702217160302,2020-08-11
Aragatsotn,-0.5574988462030888,2020-08-11
Armavir,-0.7412774562835693,2020-08-11
Kotayk,-0.18649365454912187,2020-08-11
Erevan,-0.3713310733437538,2020-08-11
Tavush,-0.4498026830454667,2020-08-21
Lori,-0.11115872100568734,2020-08-21
Shirak,-0.2090853564441204,2020-08-21
Gegharkunik,0.3168448021306711,2020-08-21
Vayots Dzor,0.5541115999221802,2020-08-21
Syunik,-0.15908556078609667,2020-08-21
Ararat,0.3078225509009578,2020-08-21
Aragatsotn,-0.18757934759681424,2020-08-21
Armavir,-0.4318893601497014,2020-08-21
Kotayk,0.18389856293797494,2020-08-21
Erevan,0.03364233672618866,2020-08-21
Tavush,-0.1811880711466074,2020-09-01
Lori,0.18340140065321556,2020-09-01
Shirak,0.10189722607342097,2020-09-01
Gegharkunik,0.6497891497086076,2020-09-01
Vayots Dzor,0.923803523182869,2020-09-01
Syunik,0.14203549372522453,2020-09-01
Ararat,0.6898421428420327,2020-09-01
Aragatsotn,0.15747775075336298,2020-09-01
Armavir,-0.097417996575435,2020-09-01
Kotayk,0.5013657197356224,2020-09-01
Erevan,0.44071678817272186,2020-09-01
Tavush,-0.3878318212518934,2020-09-11
Lori,-0.15661101401425326,2020-09-11
Shirak,-0.1917734369635582,2020-09-11
Gegharkunik,0.5721404608407551,2020-09-11
Vayots Dzor,0.9647508636116982,2020-09-11
Syunik,0.3169141885285315,2020-09-11
Ararat,0.5197713402184573,2020-09-11
Aragatsotn,0.01571313136567672,2020-09-11
Armavir,-0.2615316491574049,2020-09-11
Kotayk,0.3334880705922842,2020-09-11
Erevan,0.1489880383014679,2020-09-11
Tavush,-0.5556168543795744,2020-09-21
Lori,-0.43828830466820645,2020-09-21
Shirak,-0.31132943355120146,2020-09-21
Gegharkunik,0.4535995474194779,2020-09-21
Vayots Dzor,0.9158332571387291,2020-09-21
Syunik,0.22619854835303208,2020-09-21
Ararat,0.5767890932885084,2020-09-21
Aragatsotn,-0.1431382699908378,2020-09-21
Armavir,-0.28361353153983754,2020-09-21
Kotayk,0.16391550104599445,2020-09-21
Erevan,0.15910910815000534,2020-09-21
Tavush,0.030209227775533993,2020-10-01
Lori,0.005499964006818258,2020-10-01
Shirak,-0.204954895692376,2020-10-01
Gegharkunik,1.0865525515640484,2020-10-01
Vayots Dzor,1.49742791056633,2020-10-01
Syunik,0.9358774784364199,2020-10-01
Ararat,1.0300293226133694,2020-10-01
Aragatsotn,0.06201223532358805,2020-10-01
Armavir,-0.121148648361365,2020-10-01
Kotayk,0.5337474316358566,2020-10-01
Erevan,0.49447494745254517,2020-10-01
Tavush,-0.5812898563841978,2020-10-11
Lori,-0.754506759918653,2020-10-11
Shirak,-0.8194778057245108,2020-10-11
Gegharkunik,0.35333012745660897,2020-10-11
Vayots Dzor,1.1312129721045494,2020-10-11
Syunik,0.4621238925151135,2020-10-11
Ararat,0.41476206108927727,2020-10-11
Aragatsotn,-0.5335844634100795,2020-10-11
Armavir,-0.5859297805776199,2020-10-11
Kotayk,-0.3383155707269907,2020-10-11
Erevan,-0.13036867044866085,2020-10-11
Tavush,-1.3582342565059662,2020-10-21
Lori,-1.4724751802591176,2020-10-21
Shirak,-1.453472797687237,2020-10-21
Gegharkunik,-0.7068575507454464,2020-10-21
Vayots Dzor,0.12572995557275135,2020-10-21
Syunik,-0.3096890393338215,2020-10-21
Ararat,-0.5928981439633803,2020-10-21
Aragatsotn,-1.2833892951409023,2020-10-21
Armavir,-1.2695964475472767,2020-10-21
Kotayk,-1.192256546020508,2020-10-21
Erevan,-1.0170762836933136,2020-10-21
Tavush,-1.4457298119862874,2020-11-01
Lori,-1.559586158165565,2020-11-01
Shirak,-1.4218237675153291,2020-11-01
Gegharkunik,-0.8053865235518006,2020-11-01
Vayots Dzor,-0.05405275523662567,2020-11-01
Syunik,-0.780256853095795,2020-11-01
Ararat,-0.5715768506581133,2020-11-01
Aragatsotn,-1.326677565773328,2020-11-01
Armavir,-1.4063212275505066,2020-11-01
Kotayk,-1.0962891221046447,2020-11-01
Erevan,-0.9939121007919312,2020-11-01
Tavush,-1.1993783464034398,2020-11-11
Lori,-1.5084889485285833,2020-11-11
Shirak,-1.5492296677369337,2020-11-11
Gegharkunik,-1.108454118756687,2020-11-11
Vayots Dzor,-0.6604557279497385,2020-11-11
Syunik,-1.02222803705617,2020-11-11
Ararat,-0.9803750907832925,2020-11-11
Aragatsotn,-1.5079254508018494,2020-11-11
Armavir,-1.6305755376815796,2020-11-11
Kotayk,-1.273913609981537,2020-11-11
Erevan,-1.3340920209884644,2020-11-11
Tavush,-1.5692869623502095,2020-11-21
Lori,-1.7389701788242047,2020-11-21
Shirak,-1.7768564591040978,2020-11-21
Gegharkunik,-1.600296742775861,2020-11-21
Vayots Dzor,-1.4831808805465698,2020-11-21
Syunik,-1.3917950140802484,2020-11-21
Ararat,-1.5781584869731555,2020-11-21
Aragatsotn,-1.8264982104301453,2020-11-21
Armavir,-1.8779818415641785,2020-11-21
Kotayk,-1.6948178291320801,2020-11-21
Erevan,-1.7311372756958008,2020-11-21
Tavush,-1.1579961826403935,2020-12-01
Lori,-1.3086846058185284,2020-12-01
Shirak,-1.50109313084529,2020-12-01
Gegharkunik,-1.4338278980816113,2020-12-01
Vayots Dzor,-1.5201232731342316,2020-12-01
Syunik,-1.218516955250188,2020-12-01
Ararat,-1.5803862376646562,2020-12-01
Aragatsotn,-1.6592115660508473,2020-12-01
Armavir,-1.7577497959136963,2020-12-01
Kotayk,-1.5409666776657105,2020-12-01
Erevan,-1.7249056100845337,2020-12-01
Tavush,-0.7935850943128268,2020-12-11
Lori,-1.0841227907400866,2020-12-11
Shirak,-1.403063911658067,2020-12-11
Gegharkunik,-1.0568475583020378,2020-12-11
Vayots Dzor,-1.26090569794178,2020-12-11
Syunik,-0.8708874732255936,2020-12-11
Ararat,-1.364522402936762,2020-12-11
Aragatsotn,-1.5614850521087646,2020-12-11
Armavir,-1.6282430291175842,2020-12-11
Kotayk,-1.3684240579605103,2020-12-11
Erevan,-1.5595141649246216,2020-12-11
Tavush,-0.6922364483277003,2020-12-21
Lori,-0.8887101320120004,2020-12-21
Shirak,-1.2868219109681935,2020-12-21
Gegharkunik,-0.8708168794127071,2020-12-21
Vayots Dzor,-1.1537192538380623,2020-12-21
Syunik,-0.5383959313560474,2020-12-21
Ararat,-1.2552101395346902,2020-12-21
Aragatsotn,-1.2696863959232967,2020-12-21
Armavir,-1.3858899474143982,2020-12-21
Kotayk,-1.0851115345954896,2020-12-21
Erevan,-1.3138921856880188,2020-12-21
Tavush,-1.1211447020371754,2021-01-01
Lori,-1.368644301707928,2021-01-01
Shirak,-1.61596024953402,2021-01-01
Gegharkunik,-1.5988427190219654,2021-01-01
Vayots Dzor,-1.6665464043617249,2021-01-01
Syunik,-1.2437575992785002,2021-01-01
Ararat,-1.7820637117732654,2021-01-01
Aragatsotn,-1.589794397354126,2021-01-01
Armavir,-1.5745386282602947,2021-01-01
Kotayk,-1.6368168950080872,2021-01-01
Erevan,-1.6434733271598816,2021-01-01
Tavush,-0.484038881957531,2021-01-11
Lori,-0.5795696939413364,2021-01-11
Shirak,-0.7684365717264322,2021-01-11
Gegharkunik,-0.8046922718777376,2021-01-11
Vayots Dzor,-1.0270739644765854,2021-01-11
Syunik,-0.5157934233154121,2021-01-11
Ararat,-1.1101730303330855,2021-01-11
Aragatsotn,-0.8511736194292704,2021-01-11
Armavir,-0.9328250885009766,2021-01-11
Kotayk,-0.8380942821502686,2021-01-11
Erevan,-0.9686166644096375,2021-01-11
Tavush,0.09271709931393464,2021-01-21
Lori,-0.10901169937390548,2021-01-21
Shirak,-0.4378001145445384,2021-01-21
Gegharkunik,-0.3126174853566815,2021-01-21
Vayots Dzor,-0.576297827064991,2021-01-21
Syunik,0.06647326482925564,2021-01-21
Ararat,-0.6478604295037009,2021-01-21
Aragatsotn,-0.47451523691415787,2021-01-21
Armavir,-0.5320791453123093,2021-01-21
Kotayk,-0.443626207113266,2021-01-21
Erevan,-0.5587917566299438,2021-01-21
Tavush,-0.258015357889235,2021-02-01
Lori,-0.6621284868854743,2021-02-01
Shirak,-1.0777643093696008,2021-02-01
Gegharkunik,-0.7102266488706365,2021-02-01
Vayots Dzor,-0.8831861764192581,2021-02-01
Syunik,-0.11510576150919262,2021-02-01
Ararat,-1.0956676439805464,2021-02-01
Aragatsotn,-0.9681757837533951,2021-02-01
Armavir,-0.9858920077482859,2021-02-01
Kotayk,-0.9306835412979126,2021-02-01
Erevan,-1.0077242255210876,2021-02-01
Tavush,0.401482686943685,2021-02-11
Lori,0.23423739293446907,2021-02-11
Shirak,-0.3471295673113603,2021-02-11
Gegharkunik,0.27674036012852893,2021-02-11
Vayots Dzor,-0.09909336687996984,2021-02-11
Syunik,0.29341710427481876,2021-02-11
Ararat,-0.3123371519825675,2021-02-11
Aragatsotn,-0.30007330887019634,2021-02-11
Armavir,-0.42197998861471814,2021-02-11
Kotayk,-0.013418684899806976,2021-02-11
Erevan,-0.2210278883576393,2021-02-11
Tavush,0.3439049484829108,2021-02-21
Lori,0.12019951269030571,2021-02-21
Shirak,-0.4403315441539654,2021-02-21
Gegharkunik,0.13862694252063246,2021-02-21
Vayots Dzor,-0.12333838129416108,2021-02-21
Syunik,-0.04976606790564562,2021-02-21
Ararat,-0.3527184497057037,2021-02-21
Aragatsotn,-0.4386890797565381,2021-02-21
Armavir,-0.5419105837742487,2021-02-21
Kotayk,-0.1518470018170774,2021-02-21
Erevan,-0.3271806687116623,2021-02-21
Tavush,0.35966694944848615,2021-03-01
Lori,0.361381566295257,2021-03-01
Shirak,-0.10261615881553063,2021-03-01
Gegharkunik,0.5198763626463273,2021-03-01
Vayots Dzor,0.19568295893259346,2021-03-01
Syunik,0.13080775703450567,2021-03-01
Ararat,0.05248392000794411,2021-03-01
Aragatsotn,-0.033437550688783325,2021-03-01
Armavir,-0.1740458719432354,2021-03-01
Kotayk,0.23088666647672654,2021-03-01
Erevan,-0.04366990178823471,2021-03-01
Tavush,0.5700817381342252,2021-03-11
Lori,0.8122525260998652,2021-03-11
Shirak,0.4634112704258699,2021-03-11
Gegharkunik,0.7400111906668719,2021-03-11
Vayots Dzor,0.6852201484143734,2021-03-11
Syunik,0.26643905906300797,2021-03-11
Ararat,0.6384206901897084,2021-03-11
Aragatsotn,0.5448427194108566,2021-03-11
Armavir,0.25656857962409657,2021-03-11
Kotayk,0.8198533535003663,2021-03-11
Erevan,0.5863520205020905,2021-03-11
Tavush,0.9183747246861458,2021-03-21
Lori,1.4412197883312519,2021-03-21
Shirak,1.2161624294060926,2021-03-21
Gegharkunik,1.1321834501098185,2021-03-21
Vayots Dzor,1.072129338979721,2021-03-21
Syunik,0.3666022719913407,2021-03-21
Ararat,0.977338430556384,2021-03-21
Aragatsotn,1.069144497315089,2021-03-21
Armavir,0.6612141529719034,2021-03-21
Kotayk,1.3770548224449157,2021-03-21
Erevan,1.1243757605552673,2021-03-21
Tavush,0.7564068635304769,2021-04-01
Lori,1.3796157470116248,2021-04-01
Shirak,1.2898077231187086,2021-04-01
Gegharkunik,1.0045771300792694,2021-04-01
Vayots Dzor,0.9202103205025196,2021-04-01
Syunik,0.1954209289856647,2021-04-01
Ararat,0.6678895337337797,2021-04-01
Aragatsotn,0.8933966035644213,2021-04-01
Armavir,0.4975857585668564,2021-04-01
Kotayk,1.1695811808109284,2021-04-01
Erevan,0.7995391190052032,2021-04-01
Tavush,0.46477593039162457,2021-04-11
Lori,1.0656032012059138,2021-04-11
Shirak,0.6950539754560361,2021-04-11
Gegharkunik,0.11889592097962604,2021-04-11
Vayots Dzor,-0.1890435740351677,2021-04-11
Syunik,-0.7804543540665978,2021-04-11
Ararat,-0.46548710627989337,2021-04-11
Aragatsotn,-0.008105591870844364,2021-04-11
Armavir,-0.47309912244478863,2021-04-11
Kotayk,0.26018599346280097,2021-04-11
Erevan,-0.28565841168165207,2021-04-11
Tavush,0.2589313879531498,2021-04-21
Lori,0.6391370915449582,2021-04-21
Shirak,0.2275080428673671,2021-04-21
Gegharkunik,-0.23787818125942173,2021-04-21
Vayots Dzor,-0.778100773692131,2021-04-21
Syunik,-0.9507513516827634,2021-04-21
Ararat,-0.9011576988480308,2021-04-21
Aragatsotn,-0.498617984354496,2021-04-21
Armavir,-0.8755586842695872,2021-04-21
Kotayk,-0.2669670909643173,2021-04-21
Erevan,-0.8114655315876007,2021-04-21
Tavush,0.7995000034570694,2021-05-01
Lori,1.1047281485337477,2021-05-01
Shirak,0.5800798713014677,2021-05-01
Gegharkunik,0.7642756279777078,2021-05-01
Vayots Dzor,0.3247210239060223,2021-05-01
Syunik,0.0623792417739567,2021-05-01
Ararat,-0.13071223416111685,2021-05-01
Aragatsotn,0.24607527938981852,2021-05-01
Armavir,-0.2381436787545681,2021-05-01
Kotayk,0.6137364834547043,2021-05-01
Erevan,0.026418939232826233,2021-05-01
Tavush,-0.40147034513453644,2021-05-11
Lori,-0.18108301208569452,2021-05-11
Shirak,-0.6117187841580465,2021-05-11
Gegharkunik,-0.6694249756195966,2021-05-11
Vayots Dzor,-0.8035155348479748,2021-05-11
Syunik,-1.241142484702562,2021-05-11
Ararat,-1.2316475022922864,2021-05-11
Aragatsotn,-0.7919999609390894,2021-05-11
Armavir,-1.1109032034873962,2021-05-11
Kotayk,-0.647531995177269,2021-05-11
Erevan,-0.9159674048423767,2021-05-11
Tavush,-0.8090721170107523,2021-05-21
Lori,-0.5530705406115606,2021-05-21
Shirak,-0.9327440995436448,2021-05-21
Gegharkunik,-0.8252782295731937,2021-05-21
Vayots Dzor,-1.0122408121824265,2021-05-21
Syunik,-1.6529226867776168,2021-05-21
Ararat,-1.521243306723508,2021-05-21
Aragatsotn,-1.0511202365159988,2021-05-21
Armavir,-1.4221282402674358,2021-05-21
Kotayk,-0.7842333614826202,2021-05-21
Erevan,-1.185196876525879,2021-05-21
Tavush,-1.2244501908620198,2021-06-01
Lori,-0.892534994162046,2021-06-01
Shirak,-1.0670954034878657,2021-06-01
Gegharkunik,-1.385777242043439,2021-06-01
Vayots Dzor,-1.510712444782257,2021-06-01
Syunik,-2.2026204121740243,2021-06-01
Ararat,-1.850251392884688,2021-06-01
Aragatsotn,-1.3006493399540584,2021-06-01
Armavir,-1.5703793565432231,2021-06-01
Kotayk,-1.1761143624782562,2021-06-01
Erevan,-1.3690589666366577,2021-06-01
Tavush,-1.7591174244880676,2021-06-11
Lori,-1.6436713292048528,2021-06-11
Shirak,-1.7076790516193097,2021-06-11
Gegharkunik,-2.0240714620141422,2021-06-11
Vayots Dzor,-2.256827190518379,2021-06-11
Syunik,-2.587066964099282,2021-06-11
Ararat,-2.4106811610135166,2021-06-11
Aragatsotn,-2.004875739415487,2021-06-11
Armavir,-1.974206566810608,2021-06-11
Kotayk,-1.9900168538093568,2021-06-11
Erevan,-1.925696611404419,2021-06-11
Tavush,-2.6556317806243896,2021-06-21
Lori,-2.3476659793120165,2021-06-21
Shirak,-2.3952251489345846,2021-06-21
Gegharkunik,-2.7892710601582245,2021-06-21
Vayots Dzor,-3.224291145801544,2021-06-21
Syunik,-2.7986922891516435,2021-06-21
Ararat,-3.0389979535883125,2021-06-21
Aragatsotn,-2.657232324282328,2021-06-21
Armavir,-2.590820630391439,2021-06-21
Kotayk,-2.6817723751068114,2021-06-21
Erevan,-2.785120368003845,2021-06-21
Tavush,-2.5588987867037454,2021-07-01
Lori,-2.3451405580227194,2021-07-01
Shirak,-2.2319398568226743,2021-07-01
Gegharkunik,-2.497754461625043,2021-07-01
Vayots Dzor,-2.5032327622175217,2021-07-01
Syunik,-2.3033609703967444,2021-07-01
Ararat,-2.7036948854273017,2021-07-01
Aragatsotn,-2.5675660371780396,2021-07-01
Armavir,-2.482709805170695,2021-07-01
Kotayk,-2.6458749532699586,2021-07-01
Erevan,-2.6147537231445312,2021-07-01
Tavush,-2.4436404506365457,2021-07-11
Lori,-2.29977810382843,2021-07-11
Shirak,-2.088068650319026,2021-07-11
Gegharkunik,-2.151476095704471,2021-07-11
Vayots Dzor,-2.226998493075371,2021-07-11
Syunik,-2.1008214448627673,2021-07-11
Ararat,-2.2984550541097466,2021-07-11
Aragatsotn,-2.2355763713518777,2021-07-11
Armavir,-2.2234956423441568,2021-07-11
Kotayk,-2.230765902996063,2021-07-11
Erevan,-2.2136073112487793,2021-07-11
Tavush,-1.771681656440099,2021-07-21
Lori,-1.5930008979944081,2021-07-21
Shirak,-1.7367012317364032,2021-07-21
Gegharkunik,-1.6239929409588085,2021-07-21
Vayots Dzor,-1.6783915013074875,2021-07-21
Syunik,-1.801733092257851,2021-07-21
Ararat,-1.9308755072680386,2021-07-21
Aragatsotn,-1.6762649416923523,2021-07-21
Armavir,-1.8655617435773213,2021-07-21
Kotayk,-1.6130659341812135,2021-07-21
Erevan,-1.7627511024475098,2021-07-21
Tavush,-1.8845457434654236,2021-08-01
Lori,-1.6416161885628333,2021-08-01
Shirak,-1.6475327014923096,2021-08-01
Gegharkunik,-1.748929970404681,2021-08-01
Vayots Dzor,-1.9177673757076263,2021-08-01
Syunik,-1.9425347917958309,2021-08-01
Ararat,-1.94766226681796,2021-08-01
Aragatsotn,-1.794124573469162,2021-08-01
Armavir,-1.9589067498842876,2021-08-01
Kotayk,-1.6991805553436279,2021-08-01
Erevan,-1.8773986101150513,2021-08-01
Tavush,-1.393337647120158,2021-08-11
Lori,-1.1626776640231793,2021-08-11
Shirak,-1.0875486181332514,2021-08-11
Gegharkunik,-1.2129942459218643,2021-08-11
Vayots Dzor,-1.5151209235191345,2021-08-11
Syunik,-1.6201752173273187,2021-08-11
Ararat,-1.4614315899935635,2021-08-11
Aragatsotn,-1.3187330961227417,2021-08-11
Armavir,-1.567915717760722,2021-08-11
Kotayk,-1.0555912733078003,2021-08-11
Erevan,-1.4646760821342468,2021-08-11
Tavush,-1.3130995829900105,2021-08-21
Lori,-1.0128116515966563,2021-08-21
Shirak,-0.801267972932412,2021-08-21
Gegharkunik,-1.2144780474550583,2021-08-21
Vayots Dzor,-1.4723166227340698,2021-08-21
Syunik,-1.6080615018543445,2021-08-21
Ararat,-1.266975012692538,2021-08-21
Aragatsotn,-1.105588028828303,2021-08-21
Armavir,-1.322733720143636,2021-08-21
Kotayk,-0.937816458940506,2021-08-21
Erevan,-1.2454798221588135,2021-08-21
Tavush,-1.394493838151296,2021-09-01
Lori,-1.0942568962390606,2021-09-01
Shirak,-0.9416784907762821,2021-09-01
Gegharkunik,-1.20872959319283,2021-09-01
Vayots Dzor,-1.3929087221622467,2021-09-01
Syunik,-1.657847755833676,2021-09-01
Ararat,-1.2100656249306418,2021-09-01
Aragatsotn,-1.2204645623763402,2021-09-01
Armavir,-1.463570197423299,2021-09-01
Kotayk,-0.9372782409191132,2021-09-01
Erevan,-1.2691736817359924,2021-09-01
Tavush,-1.1386855443318684,2021-09-11
Lori,-0.8080268135437598,2021-09-11
Shirak,-0.6133400282034507,2021-09-11
Gegharkunik,-0.9356076625340125,2021-09-11
Vayots Dzor,-1.208172932267189,2021-09-11
Syunik,-1.5197800209647732,2021-09-11
Ararat,-0.9400509392673319,2021-09-11
Aragatsotn,-0.8727297981580099,2021-09-11
Armavir,-1.1676701207955678,2021-09-11
Kotayk,-0.5380190633237362,2021-09-11
Erevan,-0.9189204573631287,2021-09-11
Tavush,-0.35295787546783686,2021-09-21
Lori,-0.09133729037757103,2021-09-21
Shirak,0.01981018863331813,2021-09-21
Gegharkunik,-0.38963323294678154,2021-09-21
Vayots Dzor,-0.7773253077175468,2021-09-21
Syunik,-1.1988366873640763,2021-09-21
Ararat,-0.4256113921715455,2021-09-21
Aragatsotn,-0.2678875601074348,2021-09-21
Armavir,-0.5856557041406631,2021-09-21
Kotayk,0.03235114589333534,2021-09-21
Erevan,-0.36450396850705147,2021-09-21
Tavush,0.8062376876672109,2021-10-01
Lori,0.6744551819104415,2021-10-01
Shirak,0.7280955750208634,2021-10-01
Gegharkunik,0.2737039106295389,2021-10-01
Vayots Dzor,-0.35610402887687087,2021-10-01
Syunik,-0.8770965400495028,2021-10-01
Ararat,0.1684691272675991,2021-10-01
Aragatsotn,0.4022037135437131,2021-10-01
Armavir,0.1093701117982467,2021-10-01
Kotayk,0.6905327666550874,2021-10-01
Erevan,0.24776341952383518,2021-10-01
Tavush,1.0627577652533848,2021-10-11
Lori,0.7742869235002078,2021-10-11
Shirak,0.44976250569407755,2021-10-11
Gegharkunik,0.19241276032784405,2021-10-11
Vayots Dzor,-0.8612105473876,2021-10-11
Syunik,-0.9079843653660071,2021-10-11
Ararat,-0.29148098386146803,2021-10-11
Aragatsotn,0.06474212401856978,2021-10-11
Armavir,-0.41436710270742577,2021-10-11
Kotayk,0.5223592184484005,2021-10-11
Erevan,-0.3877323605120182,2021-10-11
Tavush,0.08236782501141231,2021-10-21
Lori,0.04383092430921701,2021-10-21
Shirak,0.22715591410031685,2021-10-21
Gegharkunik,-0.14607710215975256,2021-10-21
Vayots Dzor,-1.1748755909502506,2021-10-21
Syunik,-0.9824998083671457,2021-10-21
Ararat,-0.4773233167149804,2021-10-21
Aragatsotn,-0.16908270244797072,2021-10-21
Armavir,-0.42563949277003604,2021-10-21
Kotayk,0.21658003479242324,2021-10-21
Erevan,-0.46461763978004456,2021-10-21
Tavush,0.08642025416096051,2021-11-01
Lori,-0.003478210562696824,2021-11-01
Shirak,0.18405517649192077,2021-11-01
Gegharkunik,-0.522219476673533,2021-11-01
Vayots Dzor,-1.5660477429628372,2021-11-01
Syunik,-1.301370329566692,2021-11-01
Ararat,-0.9556645012714646,2021-11-01
Aragatsotn,-0.32169378610948723,2021-11-01
Armavir,-0.5437193649510542,2021-11-01
Kotayk,-0.24125196151435374,2021-11-01
Erevan,-0.8319392204284668,2021-11-01
Tavush,0.05198562626416484,2021-11-11
Lori,-0.15052393952814433,2021-11-11
Shirak,-0.160399902647791,2021-11-11
Gegharkunik,-0.5648138119893915,2021-11-11
Vayots Dzor,-1.5028279721736908,2021-11-11
Syunik,-1.2253731675446033,2021-11-11
Ararat,-0.9518848630515012,2021-11-11
Aragatsotn,-0.4701637166241805,2021-11-11
Armavir,-0.6277886728445689,2021-11-11
Kotayk,-0.4327301442623138,2021-11-11
Erevan,-0.8379993140697479,2021-11-11
Tavush,0.4060326889157295,2021-11-21
Lori,0.06951969697211798,2021-11-21
Shirak,-0.038295692907503016,2021-11-21
Gegharkunik,-0.347934777245802,2021-11-21
Vayots Dzor,-1.3132437095046043,2021-11-21
Syunik,-1.1236190144952976,2021-11-21
Ararat,-0.8607579605145887,2021-11-21
Aragatsotn,-0.30612115119583905,2021-11-21
Armavir,-0.43792337489624816,2021-11-21
Kotayk,-0.33809839664027097,2021-11-21
Erevan,-0.6733002662658691,2021-11-21
Tavush,0.33891820907592773,2021-12-01
Lori,0.22839744904866585,2021-12-01
Shirak,0.1652712053977526,2021-12-01
Gegharkunik,-0.264260025914101,2021-12-01
Vayots Dzor,-1.1783211007714272,2021-12-01
Syunik,-0.9948942535801938,2021-12-01
Ararat,-0.8114190670576963,2021-12-01
Aragatsotn,-0.19684376815954843,2021-12-01
Armavir,-0.3706372504432996,2021-12-01
Kotayk,-0.24312311112880708,2021-12-01
Erevan,-0.7214272022247314,2021-12-01
Tavush,0.33105697358647984,2021-12-11
Lori,0.2426737561248816,2021-12-11
Shirak,0.2251058851297085,2021-12-11
Gegharkunik,-0.36336765482145195,2021-12-11
Vayots Dzor,-1.1552150771021843,2021-12-11
Syunik,-0.7841937032185102,2021-12-11
Ararat,-0.7558537233959545,2021-12-11
Aragatsotn,-0.2237220515186588,2021-12-11
Armavir,-0.3086392084757487,2021-12-11
Kotayk,-0.38000379465520384,2021-12-11
Erevan,-0.6810092926025391,2021-12-11
Tavush,-0.22978209952513376,2021-12-21
Lori,-0.31622864649846005,2021-12-21
Shirak,-0.31876412951029265,2021-12-21
Gegharkunik,-0.6157187280409476,2021-12-21
Vayots Dzor,-1.136824570596218,2021-12-21
Syunik,-0.7538495401386172,2021-12-21
Ararat,-0.8270239721645009,2021-12-21
Aragatsotn,-0.5438740228613218,2021-12-21
Armavir,-0.560925746957461,2021-12-21
Kotayk,-0.6559476226568222,2021-12-21
Erevan,-0.7689349949359894,2021-12-21
Tavush,-1.3812451263268788,2022-01-01
Lori,-1.3196860551834106,2022-01-01
Shirak,-1.1574827891129713,2022-01-01
Gegharkunik,-1.3458603690652287,2022-01-01
Vayots Dzor,-1.4217847436666489,2022-01-01
Syunik,-1.2514651668699164,2022-01-01
Ararat,-1.2131646329706365,2022-01-01
Aragatsotn,-1.1184298147757847,2022-01-01
Armavir,-1.0225574672222137,2022-01-01
Kotayk,-1.248536366224289,2022-01-01
Erevan,-1.0692138969898224,2022-01-01
Tavush,-1.158880352973938,2022-01-11
Lori,-0.85733051941945,2022-01-11
Shirak,-0.5078197786441216,2022-01-11
Gegharkunik,-0.7927615397116717,2022-01-11
Vayots Dzor,-0.8086633011698723,2022-01-11
Syunik,-0.7148163679398989,2022-01-11
Ararat,-0.6107983562079343,2022-01-11
Aragatsotn,-0.4983397548397382,2022-01-11
Armavir,-0.37110226849714917,2022-01-11
Kotayk,-0.652031210064888,2022-01-11
Erevan,-0.4879676252603531,2022-01-11
Tavush,-1.1252213716506958,2022-01-21
Lori,-0.7852956285843482,2022-01-21
Shirak,-0.5852120518684387,2022-01-21
Gegharkunik,-0.8296159260413226,2022-01-21
Vayots Dzor,-0.8305769637227058,2022-01-21
Syunik,-0.7184804144658541,2022-01-21
Ararat,-0.7312503565441478,2022-01-21
Aragatsotn,-0.6572050601243973,2022-01-21
Armavir,-0.6187221904595693,2022-01-21
Kotayk,-0.7575962662696838,2022-01-21
Erevan,-0.7657944560050964,2022-01-21
Tavush,-1.3002971510092418,2022-02-01
Lori,-0.8944625350145193,2022-02-01
Shirak,-0.5394310423961053,2022-02-01
Gegharkunik,-0.7585218057912939,2022-02-01
Vayots Dzor,-0.790769599378109,2022-02-01
Syunik,-0.7254232403479124,2022-02-01
Ararat,-0.6133924397555265,2022-02-01
Aragatsotn,-0.5640443215767542,2022-02-01
Armavir,-0.4465365906556447,2022-02-01
Kotayk,-0.6876522958278656,2022-02-01
Erevan,-0.6328518390655518,2022-02-01
Tavush,-1.4604521294434865,2022-02-11
Lori,-1.0805399555426378,2022-02-11
